Ano,Mes,IdRegion,IdServicio,IdComuna,IdEstablecimiento,50_54,55_59,60_64,65_69,numerador_mujeres_50_69,servicio_salud_piv,dependencia_piv,comuna_piv,establecimiento_piv,denominador_piv_mujeres_50_69,codigo_madre_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,comuna_master,estado_funcionamiento_master,denominador_disponible,cobertura_mamografia_pct,advertencia_cobertura_establecimiento
2025,12,13,12,13122,112322,397,268,165,94,924,Metropolitano Oriente,Municipal ,Peñalolén,Centro De Salud Familiar Padre Gerardo Whelan,2654.0,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Gerardo Whelan,Municipal,Peñalolén,Vigente en Operación Habitual,True,34.81537302185381,
2025,12,13,12,13122,201112,445,327,251,213,1236,Metropolitano Oriente,Municipal ,Peñalolén,Cesfam Las Torres,4085.0,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Las Torres,Municipal,Peñalolén,Vigente en Operación Habitual,True,30.257037943696453,
2025,12,13,12,13123,112301,311,283,341,286,1221,Metropolitano Oriente,Municipal ,Providencia,Centro De Salud Familiar Dr. Hernán Alessandri,4852.0,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Hernán Alessandri,Municipal,Providencia,Vigente en Operación Habitual,True,25.16488046166529,
2025,12,13,12,13123,112302,292,306,310,233,1141,Metropolitano Oriente,Municipal ,Providencia,Centro De Salud Familiar Dr. Alfonso Leng,3035.0,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alfonso Leng,Municipal,Providencia,Vigente en Operación Habitual,True,37.59472817133443,
2025,12,13,12,13123,112303,397,446,504,357,1704,Metropolitano Oriente,Municipal ,Providencia,Centro De Salud Familiar Aguilucho,4361.0,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aguilucho,Municipal,Providencia,Vigente en Operación Habitual,True,39.07360697087824,
2025,12,13,12,13132,112309,594,632,630,386,2242,Metropolitano Oriente,Municipal ,Vitacura,Centro De Salud Familiar Vitacura,5764.0,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vitacura,Municipal,Vitacura,Vigente en Operación Habitual,True,38.89659958362248,
2025,12,13,13,13105,113312,373,371,406,179,1329,Metropolitano Sur,Municipal ,El Bosque,Centro De Salud Familiar Dr. Carlos Lorca,4294.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Lorca Tobar,Municipal,El Bosque,Vigente en Operación Habitual,True,30.950163018164883,
2025,12,13,13,13105,113314,581,670,584,256,2091,Metropolitano Sur,Municipal ,El Bosque,Centro De Salud Familiar Cóndores De Chile,3923.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cóndores de Chile,Municipal,El Bosque,Vigente en Operación Habitual,True,53.30104511853173,
2025,12,13,13,13105,113317,677,703,735,323,2438,Metropolitano Sur,Municipal ,El Bosque,Centro De Salud Familiar Santa Laura,3261.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Laura,Municipal,El Bosque,Vigente en Operación Habitual,True,74.76234283961975,
2025,12,13,13,13105,113323,271,277,395,268,1211,Metropolitano Sur,Municipal ,El Bosque,Centro De Salud Familiar Dr. Mario Salcedo,2530.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Mario Salcedo,Municipal,El Bosque,Vigente en Operación Habitual,True,47.865612648221344,
2025,12,13,13,13105,113324,414,369,313,158,1254,Metropolitano Sur,Municipal ,El Bosque,Centro De Salud Familiar Dra. Haydeé López Casoou,3324.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Haydeé López Casoou,Municipal,El Bosque,Vigente en Operación Habitual,True,37.725631768953065,
2025,12,13,13,13105,113329,329,342,289,187,1147,Metropolitano Sur,Municipal ,El Bosque,Centro De Salud Familiar Orlando Letelier,2895.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Canciller Orlando Letelier,Municipal,El Bosque,Vigente en Operación Habitual,True,39.620034542314336,
2025,12,13,13,13109,113311,656,680,670,470,2476,Metropolitano Sur,Municipal ,La Cisterna,Centro De Salud Familiar Santa Anselma,5294.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Anselma,Municipal,La Cisterna,Vigente en Operación Habitual,True,46.76992822062713,
2025,12,13,13,13109,113326,647,657,694,402,2400,Metropolitano Sur,Municipal ,La Cisterna,Centro De Salud Familiar Eduardo Frei Montalva,3990.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Eduardo Frei Montalva,Municipal,La Cisterna,Vigente en Operación Habitual,True,60.150375939849624,
2025,12,13,13,13111,113307,316,327,397,310,1350,Metropolitano Sur,Municipal ,La Granja,Centro De Salud Familiar Padre Esteban Gumucio,3802.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Municipal,La Granja,Vigente en Operación Habitual,True,35.50762756443977,
2025,12,13,13,13116,113308,130,159,212,127,628,Metropolitano Sur,Municipal ,Lo Espejo,Centro De Salud Familiar Clara Estrella,3352.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Municipal,Lo Espejo,Vigente en Operación Habitual,True,18.73508353221957,
2025,12,13,13,13116,113309,340,284,302,144,1070,Metropolitano Sur,Municipal ,Lo Espejo,Centro De Salud Familiar Julio Acuña Pinzón,3452.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Municipal,Lo Espejo,Vigente en Operación Habitual,True,30.996523754345308,
2025,12,13,13,13116,113310,192,203,303,171,869,Metropolitano Sur,Municipal ,Lo Espejo,Centro De Salud Familiar Mariela Salgado,3512.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Municipal,Lo Espejo,Vigente en Operación Habitual,True,24.74373576309795,
2025,12,13,13,13116,113396,431,402,326,125,1284,Metropolitano Sur,Municipal ,Lo Espejo,Centro De Salud Familiar Pueblo Lo Espejo,2193.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Municipal,Lo Espejo,Vigente en Operación Habitual,True,58.5499316005472,
2025,12,13,13,13121,111303,302,276,335,218,1131,Metropolitano Sur,Municipal ,Pedro Aguirre Cerda,Centro De Salud Familiar Lo Valledor Norte,2097.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Municipal,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,53.934191702432045,
2025,12,13,13,13121,113303,402,406,531,261,1600,Metropolitano Sur,Municipal ,Pedro Aguirre Cerda,Centro De Salud Familiar Amador Neghme,4637.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Municipal,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,34.50506793185249,
2025,12,13,13,13121,113306,327,376,444,174,1321,Metropolitano Sur,Municipal ,Pedro Aguirre Cerda,Centro De Salud Familiar Padre Pierre Dubois,3525.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Municipal,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,37.47517730496454,
2025,12,13,13,13121,113331,307,358,464,270,1399,Metropolitano Sur,Municipal ,Pedro Aguirre Cerda,Centro De Salud Familiar Edgardo Enríquez,3828.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Municipal,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,36.54649947753396,
2025,12,13,13,13129,113301,641,663,743,470,2517,Metropolitano Sur,Municipal ,San Joaquín,Centro De Salud Familiar San Joaquín,2750.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Municipal,San Joaquín,Vigente en Operación Habitual,True,91.52727272727273,
2025,12,13,13,13129,113305,208,217,230,155,810,Metropolitano Sur,Municipal ,San Joaquín,Centro De Salud Familiar Arturo Baeza Goñi,2015.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Municipal,San Joaquín,Vigente en Operación Habitual,True,40.198511166253105,
2025,12,13,13,13129,113322,386,385,421,277,1469,Metropolitano Sur,Municipal ,San Joaquín,Centro De Salud Familiar Santa Teresa De Los Andes,3535.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Municipal,San Joaquín,Vigente en Operación Habitual,True,41.55586987270156,
2025,12,13,13,13129,113701,87,83,88,42,300,Metropolitano Sur,Municipal ,San Joaquín,Centro Comunitario De Salud Familiar Yalta,905.0,113301,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Municipal,San Joaquín,Vigente en Operación Habitual,True,33.14917127071823,
2025,12,13,13,13129,113702,72,66,48,41,227,Metropolitano Sur,Municipal ,San Joaquín,Centro Comunitario De Salud Familia Sierra Bella,390.0,113301,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Municipal,San Joaquín,Vigente en Operación Habitual,True,58.20512820512821,
2025,12,13,13,13129,113722,78,80,100,150,408,Metropolitano Sur,Municipal ,San Joaquín,Centro Comunitario De Salud Familiar Juan Aravena,808.0,113322,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Municipal,San Joaquín,Vigente en Operación Habitual,True,50.495049504950494,
2025,12,13,13,13129,113753,45,47,35,31,158,Metropolitano Sur,Municipal ,San Joaquín,Centro Comunitario De Salud Familiar Reverendo Javier Peró,431.0,113301,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Municipal,San Joaquín,Vigente en Operación Habitual,True,36.65893271461717,
2025,12,13,13,13129,200210,115,117,120,63,415,Metropolitano Sur,Municipal ,San Joaquín,Centro Comunitario De Salud Familiar Coñimo,973.0,113322,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Municipal,San Joaquín,Vigente en Operación Habitual,True,42.65159301130524,
2025,12,13,13,13129,200337,33,30,21,27,111,Metropolitano Sur,Municipal ,San Joaquín,Centro Comunitario De Salud Familia Martin Henríquez,732.0,113305,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Municipal,San Joaquín,Vigente en Operación Habitual,True,15.163934426229508,
2025,12,13,13,13130,113300,643,685,849,535,2712,Metropolitano Sur,Municipal ,San Miguel,Centro De Salud Familiar Barros Luco,7181.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Municipal,San Miguel,Vigente en Operación Habitual,True,37.766327809497284,
2025,12,13,13,13130,113302,444,479,553,334,1810,Metropolitano Sur,Municipal ,San Miguel,Centro De Salud Familiar Recreo,5088.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Municipal,San Miguel,Vigente en Operación Habitual,True,35.57389937106918,
2025,12,13,13,13130,200361,8,25,24,16,73,Metropolitano Sur,Municipal ,San Miguel,Centro Comunitario De Salud Familiar Atacama,1226.0,113302,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Atacama,Municipal,San Miguel,Vigente en Operación Habitual,True,5.954323001631321,
2025,12,13,13,13401,113313,934,1001,1081,409,3425,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar Raúl Cuevas (Ex-San Bernardo),5444.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Municipal,San Bernardo,Vigente en Operación Habitual,True,62.91329904481998,
2025,12,13,13,13401,113315,289,249,210,74,822,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar Confraternidad,2837.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Confraternidad,Municipal,San Bernardo,Vigente en Operación Habitual,True,28.974268593584775,
2025,12,13,13,13401,113316,348,359,372,151,1230,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar Carol Urzúa De San Bernardo,4781.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa,Municipal,San Bernardo,Vigente en Operación Habitual,True,25.726835390085757,
2025,12,13,13,13401,113328,431,375,344,161,1311,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar Joan Alsina,5486.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Joan Alsina,Municipal,San Bernardo,Vigente en Operación Habitual,True,23.897192854538826,
2025,12,13,13,13401,113330,354,322,279,126,1081,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar Raúl Brañes F.,4294.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Brañes F.,Municipal,San Bernardo,Vigente en Operación Habitual,True,25.1746623195156,
2025,12,13,13,13401,113332,483,375,324,140,1322,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar Juan Pablo Ii,3826.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( San Bernardo),Municipal,San Bernardo,Vigente en Operación Habitual,True,34.553058024046,
2025,12,13,13,13401,113394,249,195,195,120,759,Metropolitano Sur,Municipal ,San Bernardo,Centro De Salud Familiar El Manzano,2424.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Manzano,Municipal,San Bernardo,Vigente en Operación Habitual,True,31.31188118811881,
2025,12,13,13,13401,113713,42,37,26,17,122,Metropolitano Sur,Municipal ,San Bernardo,Centro Comunitario De Salud Familiar Cerrillos De Nos,461.0,113328,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Ribera del Maipo,Municipal,San Bernardo,Vigente en Operación Habitual,True,26.46420824295011,
2025,12,13,13,13402,113320,309,285,234,148,976,Metropolitano Sur,Municipal ,Buin,Centro De Salud Familiar Maipo,1829.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipo,Municipal,Buin,Vigente en Operación Habitual,True,53.36249316566429,
2025,12,13,13,13402,113333,227,219,226,125,797,Metropolitano Sur,Municipal ,Buin,Centro De Salud Familiar Alto Jahuel,1260.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alto Jahuel,Municipal,Buin,Vigente en Operación Habitual,True,63.25396825396825,
2025,12,13,13,13402,113390,582,560,545,293,1980,Metropolitano Sur,Municipal ,Buin,Centro De Salud Familiar Héctor García,4966.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Héctor García,Municipal,Buin,Vigente en Operación Habitual,True,39.87112364075715,
2025,12,13,13,13402,113402,135,140,119,77,471,Metropolitano Sur,Municipal ,Buin,Posta De Salud Rural Linderos,815.0,113333,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Municipal,Buin,Vigente en Operación Habitual,True,57.79141104294479,
2025,12,13,13,13402,113404,90,55,68,34,247,Metropolitano Sur,Municipal ,Buin,Posta De Salud Rural Valdivia De Paine,456.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Valdivia de Paine,Municipal,Buin,Vigente en Operación Habitual,True,54.166666666666664,
2025,12,13,13,13402,113405,98,94,95,42,329,Metropolitano Sur,Municipal ,Buin,Posta De Salud Rural Viluco,628.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Viluco,Municipal,Buin,Vigente en Operación Habitual,True,52.38853503184714,
2025,12,13,13,13402,113406,34,38,27,10,109,Metropolitano Sur,Municipal ,Buin,Posta De Salud Rural El Recurso,179.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural El Recurso,Municipal,Buin,Vigente en Operación Habitual,True,60.893854748603346,
2025,12,13,13,13402,113407,74,77,58,31,240,Metropolitano Sur,Municipal ,Buin,Posta De Salud Rural Los Morros,408.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Los Morros,Municipal,Buin,Vigente en Operación Habitual,True,58.82352941176471,
2025,12,13,13,13402,113790,183,191,144,61,579,Metropolitano Sur,Municipal ,Buin,Centro Comunitario De Salud Familiar Dr. Héctor García,765.0,113390,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Héctor García,Municipal,Buin,Vigente en Operación Habitual,True,75.68627450980392,
2025,12,13,13,13403,113321,129,134,133,74,470,Metropolitano Sur,Municipal ,Calera De Tango,Centro De Salud Familiar Calera De Tango,1105.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Calera de Tango,Municipal,Calera de Tango,Vigente en Operación Habitual,True,42.53393665158371,
2025,12,13,13,13403,113334,202,201,193,124,720,Metropolitano Sur,Municipal ,Calera De Tango,Centro De Salud Familiar Los Bajos De San Agustín,1410.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Bajos de San Agustín,Municipal,Calera de Tango,Vigente en Operación Habitual,True,51.06382978723404,
2025,12,13,13,13403,113413,2,3,4,0,9,Metropolitano Sur,Municipal ,Calera De Tango,Posta De Salud Rural Santa Inés,19.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Inés,Municipal,Calera de Tango,Vigente en Operación Habitual,True,47.368421052631575,
2025,12,13,13,13404,113318,759,709,610,302,2380,Metropolitano Sur,Municipal ,Paine,Centro De Salud Familiar Dr. Miguel Ángel Solar (Ex Cesfam Paine),4468.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Municipal,Paine,Vigente en Operación Habitual,True,53.26768128916741,
2025,12,13,13,13404,113319,276,286,306,182,1050,Metropolitano Sur,Municipal ,Paine,Centro De Salud Familiar Dr. Raúl Moya,1837.0,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Moya,Municipal,Paine,Vigente en Operación Habitual,True,57.15841045182363,
2025,12,13,13,13404,113408,73,99,78,73,323,Metropolitano Sur,Municipal ,Paine,Posta De Salud Rural Pintué,372.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Pintué,Municipal,Paine,Vigente en Operación Habitual,True,86.82795698924731,
2025,12,13,13,13404,113409,151,191,152,68,562,Metropolitano Sur,Municipal ,Paine,Posta De Salud Rural Huelquén,935.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Huelquén,Municipal,Paine,Vigente en Operación Habitual,True,60.106951871657756,
2025,12,13,13,13404,113410,35,46,34,31,146,Metropolitano Sur,Municipal ,Paine,Posta De Salud Rural Rangue,157.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Rangue,Municipal,Paine,Vigente en Operación Habitual,True,92.99363057324841,
2025,12,13,13,13404,113411,58,55,49,20,182,Metropolitano Sur,Municipal ,Paine,Posta De Salud Rural Abrantes,385.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Abrantes,Municipal,Paine,Vigente en Operación Habitual,True,47.27272727272727,
2025,12,13,13,13404,113412,53,58,52,19,182,Metropolitano Sur,Municipal ,Paine,Posta De Salud Rural Chada,247.0,,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Chada,Municipal,Paine,Vigente en Operación Habitual,True,73.68421052631578,
2025,12,13,14,13110,114302,329,334,309,221,1193,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Los Castaños,3766.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Castaños,Municipal,La Florida,Vigente en Operación Habitual,True,31.678173127987254,
2025,12,13,14,13110,114303,346,407,449,343,1545,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Bellavista,7260.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bellavista,Municipal,La Florida,Vigente en Operación Habitual,True,21.280991735537192,
2025,12,13,14,13110,114304,482,499,463,263,1707,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Villa O'Higgins,4310.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa O'Higgins,Municipal,La Florida,Vigente en Operación Habitual,True,39.60556844547563,
2025,12,13,14,13110,114305,351,300,494,449,1594,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Los Quillayes,5572.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Quillayes,Municipal,La Florida,Vigente en Operación Habitual,True,28.60732232591529,
2025,12,13,14,13110,114316,303,334,511,294,1442,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Dr. Fernando Maffioletti,6065.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Fernando Maffioletti,Municipal,La Florida,Vigente en Operación Habitual,True,23.7757625721352,
2025,12,13,14,13110,114324,374,427,340,276,1417,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Santa Amalia,6521.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Amalia,Municipal,La Florida,Vigente en Operación Habitual,True,21.7297960435516,
2025,12,13,14,13110,114330,288,287,310,235,1120,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar Trinidad,3273.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Trinidad,Municipal,La Florida,Vigente en Operación Habitual,True,34.21937060800489,
2025,12,13,14,13110,114331,321,328,356,311,1316,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar La Florida,6256.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Florida,Municipal,La Florida,Vigente en Operación Habitual,True,21.035805626598467,
2025,12,13,14,13110,114334,295,354,425,318,1392,Metropolitano Sur Oriente,Municipal ,La Florida,Centro De Salud Familiar José Alvo,4414.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Alvo,Municipal,La Florida,Vigente en Operación Habitual,True,31.536021748980513,
2025,12,13,14,13110,200475,8,5,15,12,40,,,,,,114303,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Lomas,Municipal,La Florida,Vigente en Operación Habitual,False,,Sin denominador PIV directo; no usar como cobertura establecimiento
2025,12,13,14,13111,114306,117,76,81,44,318,Metropolitano Sur Oriente,Municipal ,La Granja,Centro De Salud Familiar La Granja,6504.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Granja,Municipal,La Granja,Vigente en Operación Habitual,True,4.889298892988929,
2025,12,13,14,13111,114315,338,366,343,297,1344,Metropolitano Sur Oriente,Municipal ,La Granja,Centro De Salud Familiar Malaquías Concha,2259.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Malaquías Concha,Municipal,La Granja,Vigente en Operación Habitual,True,59.495351925630814,
2025,12,13,14,13111,114325,699,773,932,615,3019,Metropolitano Sur Oriente,Municipal ,La Granja,Centro De Salud Familiar Granja Sur,5282.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Granja Sur,Municipal,La Granja,Vigente en Operación Habitual,True,57.156380159030675,
2025,12,13,14,13111,114706,46,31,39,40,156,Metropolitano Sur Oriente,Municipal ,La Granja,Centro Comunitario De Salud Familiar Millalemu,14.0,114306,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Millalemu,Municipal,La Granja,Vigente en Operación Habitual,True,1114.2857142857142,
2025,12,13,14,13111,114796,47,23,37,19,126,Metropolitano Sur Oriente,Municipal ,La Granja,Centro Comunitario De Salud Familiar San Gregorio,17.0,114306,Servicio de Salud Metropolitano Sur Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar San Gregorio,Municipal,La Granja,Vigente en Operación Habitual,True,741.1764705882354,
2025,12,13,14,13112,114308,223,221,194,109,747,Metropolitano Sur Oriente,Municipal ,La Pintana,Centro De Salud Familiar San Rafael (La Pintana),3185.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Rafael,Municipal,La Pintana,Vigente en Operación Habitual,True,23.453689167974883,
2025,12,13,14,13112,114309,661,497,359,136,1653,Metropolitano Sur Oriente,Municipal ,La Pintana,Centro De Salud Familiar Pablo De Rokha,3358.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pablo de Rokha,Municipal,La Pintana,Vigente en Operación Habitual,True,49.22572960095295,
2025,12,13,14,13112,114311,240,225,230,158,853,Metropolitano Sur Oriente,Municipal ,La Pintana,Centro De Salud Familiar Santiago De Nueva Extremadura,2461.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santiago de Nueva Extremadura,Municipal,La Pintana,Vigente en Operación Habitual,True,34.66070702966274,
2025,12,13,14,13112,114317,310,299,418,281,1308,Metropolitano Sur Oriente,Municipal ,La Pintana,Centro De Salud Familiar Santo Tomás,2787.0,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santo Tomás,Municipal,La Pintana,Vigente en Operación Habitual,True,46.93218514531755,
