Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,descripcion_prestacion,IdRegion,IdComuna,mujeres_mamografia_vigente,trans_masculino_mamografia_vigente,pueblos_originarios,migrantes,tramo_edad
12,14,2025,114301,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,142,0,5,0,65_69
12,14,2025,114311,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,158,0,0,0,65_69
12,14,2025,114796,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13111,47,0,0,0,50_54
12,14,2025,114796,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13111,23,0,0,0,55_59
12,14,2025,114796,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13111,37,0,0,0,60_64
12,14,2025,114796,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13111,19,0,0,0,65_69
12,14,2025,200475,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13110,8,0,0,0,50_54
12,14,2025,200475,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,5,0,0,0,55_59
12,14,2025,200475,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,15,0,0,0,60_64
12,14,2025,200475,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13110,12,0,0,0,65_69
6,14,2025,114406,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13202,10,0,0,0,60_64
6,14,2025,114406,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13202,5,0,0,1,65_69
12,14,2025,114407,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13203,31,0,0,0,60_64
12,14,2025,114407,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13203,18,0,0,0,65_69
6,14,2025,114322,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,495,0,0,0,50_54
6,14,2025,114322,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,590,0,0,0,55_59
6,14,2025,114322,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,708,0,0,0,60_64
6,14,2025,114322,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,446,0,0,0,65_69
12,14,2025,114319,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,300,0,10,9,50_54
12,14,2025,114319,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,253,0,13,5,55_59
12,14,2025,114319,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,319,0,13,2,60_64
12,14,2025,114319,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,279,0,7,4,65_69
12,14,2025,114315,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13111,338,0,2,6,50_54
12,14,2025,114315,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13111,366,0,1,6,55_59
12,14,2025,114315,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13111,343,0,1,2,60_64
12,14,2025,114315,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13111,297,0,1,2,65_69
6,14,2025,114319,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,454,0,0,0,50_54
6,14,2025,114319,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,387,0,0,0,55_59
6,14,2025,114319,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,467,0,0,0,60_64
6,14,2025,114319,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,448,0,0,0,65_69
6,14,2025,114323,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,98,0,0,0,65_69
12,14,2025,114302,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,334,0,17,4,55_59
12,14,2025,114302,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,309,0,14,3,60_64
12,14,2025,114302,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13110,221,0,11,0,65_69
12,14,2025,114308,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,223,0,12,1,50_54
12,14,2025,114308,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,221,0,19,1,55_59
12,14,2025,114308,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,194,0,12,0,60_64
12,14,2025,114308,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,109,0,4,0,65_69
6,14,2025,114308,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,209,0,22,6,50_54
6,14,2025,114301,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,756,0,0,0,65_69
6,14,2025,114308,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,153,0,10,0,55_59
6,14,2025,114308,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,130,0,7,0,60_64
12,14,2025,114410,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13203,3,0,0,0,50_54
12,14,2025,114410,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13203,4,0,0,0,55_59
12,14,2025,114410,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13203,3,0,0,0,60_64
12,14,2025,114410,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13203,4,0,0,0,65_69
12,14,2025,114318,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,83,0,0,0,60_64
12,14,2025,114318,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,64,0,1,0,65_69
6,14,2025,114315,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13111,89,0,0,12,50_54
6,14,2025,114315,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13111,54,0,0,3,55_59
6,14,2025,114315,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13111,37,0,0,2,60_64
6,14,2025,114315,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13111,13,0,0,6,65_69
12,14,2025,114323,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,273,0,7,11,50_54
6,14,2025,114308,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,69,0,3,1,65_69
6,14,2025,114301,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,852,0,0,0,50_54
6,14,2025,114301,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,971,0,0,0,55_59
6,14,2025,114301,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,1181,0,0,0,60_64
6,14,2025,114317,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,300,0,30,13,50_54
6,14,2025,114317,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,293,0,18,11,55_59
6,14,2025,114317,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,384,0,30,6,60_64
6,14,2025,114317,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,214,0,15,2,65_69
12,14,2025,114306,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13111,117,0,12,11,50_54
12,14,2025,114102,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13203,103,0,4,2,50_54
12,14,2025,114102,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13203,101,0,1,2,55_59
12,14,2025,114102,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13203,110,0,0,2,60_64
12,14,2025,114102,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13203,66,0,2,1,65_69
6,14,2025,114102,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13203,95,0,1,2,50_54
6,14,2025,114102,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13203,79,0,2,1,55_59
12,14,2025,114307,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13131,121,0,0,0,50_54
12,14,2025,114307,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13131,80,0,0,0,55_59
12,14,2025,114307,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13131,58,0,0,0,60_64
12,14,2025,114307,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13131,30,0,0,0,65_69
12,14,2025,114323,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,226,0,10,10,55_59
12,14,2025,114323,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,211,0,3,10,60_64
12,14,2025,114323,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,104,0,3,4,65_69
12,14,2025,114309,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,661,0,32,2,50_54
12,14,2025,114309,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,497,0,22,7,55_59
12,14,2025,114309,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,359,0,12,0,60_64
12,14,2025,114309,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,136,0,12,10,65_69
12,14,2025,114313,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,242,0,2,3,50_54
12,14,2025,114313,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,190,0,2,1,55_59
12,14,2025,114313,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,157,0,0,0,60_64
12,14,2025,114313,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,119,0,0,0,65_69
6,14,2025,114102,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13203,93,0,2,2,60_64
6,14,2025,114102,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13203,41,0,1,1,65_69
12,14,2025,114328,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13131,427,0,42,16,50_54
12,14,2025,114328,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13131,367,0,17,3,55_59
12,14,2025,114328,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13131,241,0,15,5,60_64
12,14,2025,114328,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13131,136,0,7,4,65_69
12,14,2025,114312,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,130,0,2,0,50_54
12,14,2025,114312,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,131,0,1,1,55_59
12,14,2025,114312,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,115,0,5,0,60_64
12,14,2025,114312,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,77,0,3,1,65_69
6,14,2025,114305,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13110,311,0,12,15,50_54
6,14,2025,114305,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,277,0,16,4,55_59
6,14,2025,114305,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,443,0,10,10,60_64
6,14,2025,114305,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13110,416,0,11,6,65_69
12,14,2025,114310,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13202,90,0,0,0,50_54
12,14,2025,114310,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13202,122,0,1,4,55_59
12,14,2025,114310,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13202,108,0,2,0,60_64
12,14,2025,114310,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13202,63,0,0,1,65_69
12,14,2025,114314,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13131,332,0,0,35,50_54
12,14,2025,114314,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13131,315,0,0,28,55_59
12,14,2025,114306,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13111,76,0,10,10,55_59
12,14,2025,114303,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13110,346,0,17,11,50_54
12,14,2025,114314,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13131,355,0,0,15,60_64
12,14,2025,114314,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13131,241,0,0,0,65_69
12,14,2025,114322,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,88,0,0,0,65_69
12,14,2025,114322,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,102,0,2,2,50_54
12,14,2025,114322,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,125,0,4,0,55_59
12,14,2025,114322,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,139,0,1,0,60_64
6,14,2025,114330,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13110,219,0,2,20,50_54
12,14,2025,114306,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13111,81,0,17,4,60_64
12,14,2025,114306,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13111,44,0,14,3,65_69
12,14,2025,114333,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13202,80,0,4,0,50_54
12,14,2025,114333,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13202,80,0,2,1,55_59
6,14,2025,114706,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13111,45,0,1,0,50_54
6,14,2025,114706,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13111,34,0,1,3,55_59
6,14,2025,114706,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13111,44,0,2,3,60_64
12,14,2025,114303,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,407,0,26,24,55_59
12,14,2025,114303,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,449,0,5,18,60_64
12,14,2025,114303,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13110,343,0,6,10,65_69
12,14,2025,114332,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,68,0,0,0,50_54
12,14,2025,114332,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,67,0,0,0,55_59
6,14,2025,114796,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13111,15,0,0,0,50_54
6,14,2025,114796,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13111,9,0,0,0,55_59
12,14,2025,114317,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,310,0,38,12,50_54
12,14,2025,114317,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,299,0,22,11,55_59
12,14,2025,114317,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,418,0,43,11,60_64
12,14,2025,114317,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,281,0,21,2,65_69
6,14,2025,114796,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13111,21,0,0,0,60_64
6,14,2025,114796,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13111,16,0,0,0,65_69
6,14,2025,114329,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,281,0,0,0,50_54
6,14,2025,114311,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,269,0,0,0,50_54
12,14,2025,114327,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,140,0,9,5,55_59
12,14,2025,114327,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,165,0,9,3,60_64
12,14,2025,114327,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,129,0,5,4,65_69
12,14,2025,114320,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,95,0,3,0,60_64
12,14,2025,114320,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,59,0,3,0,65_69
6,14,2025,114326,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,322,0,0,0,50_54
6,14,2025,114326,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,328,0,0,0,55_59
6,14,2025,114326,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,255,0,0,0,60_64
6,14,2025,114326,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,167,0,0,0,65_69
6,14,2025,114330,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,143,0,1,4,60_64
6,14,2025,114330,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13110,186,0,3,0,65_69
6,14,2025,114307,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13131,247,0,0,0,50_54
6,14,2025,114307,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13131,220,0,0,0,55_59
6,14,2025,114307,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13131,150,0,0,0,60_64
6,14,2025,114307,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13131,90,0,0,0,65_69
6,14,2025,114311,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,228,0,0,0,55_59
6,14,2025,114311,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,183,0,0,0,60_64
6,14,2025,114311,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,127,0,0,0,65_69
12,14,2025,114320,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,84,0,4,0,50_54
12,14,2025,114320,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,65,0,1,0,55_59
6,14,2025,114706,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13111,43,0,1,0,65_69
12,14,2025,114327,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,163,0,9,10,50_54
12,14,2025,114403,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13202,1,0,0,0,50_54
12,14,2025,114403,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13202,8,0,0,0,55_59
12,14,2025,114403,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13202,4,0,0,0,60_64
6,14,2025,114332,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,331,0,0,0,50_54
6,14,2025,114332,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,429,0,0,0,55_59
6,14,2025,114332,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,542,0,0,0,60_64
6,14,2025,114309,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,381,0,18,7,50_54
6,14,2025,114309,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,334,0,20,1,55_59
6,14,2025,114309,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,221,0,8,1,60_64
6,14,2025,114309,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,111,0,3,0,65_69
6,14,2025,114314,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13131,466,0,0,0,60_64
6,14,2025,114314,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13131,238,0,0,0,65_69
12,14,2025,114403,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13202,6,0,0,0,65_69
6,14,2025,114332,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,366,0,0,0,65_69
6,14,2025,114401,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13202,12,0,0,0,50_54
6,14,2025,114401,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13202,12,0,0,0,55_59
6,14,2025,114401,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13202,13,0,0,0,60_64
6,14,2025,114318,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13112,148,0,0,0,50_54
6,14,2025,114318,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13112,128,0,0,0,55_59
6,14,2025,114318,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13112,111,0,0,0,60_64
6,14,2025,114318,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13112,68,0,0,0,65_69
6,14,2025,114312,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,591,0,0,0,60_64
6,14,2025,114312,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,365,0,0,0,65_69
6,14,2025,114312,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,589,0,0,0,50_54
6,14,2025,114312,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,572,0,0,0,55_59
6,14,2025,114320,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13201,368,0,0,0,50_54
6,14,2025,114320,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13201,390,0,0,0,55_59
6,14,2025,114320,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13201,325,0,0,0,60_64
6,14,2025,114320,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13201,99,0,0,0,65_69
6,14,2025,114304,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13110,385,0,15,27,50_54
6,14,2025,114304,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,259,0,16,14,55_59
6,13,2025,113313,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13401,393,0,0,0,50_54
6,13,2025,113315,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13401,79,0,0,0,65_69
12,13,2025,113406,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13402,34,0,0,0,50_54
6,13,2025,113308,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13116,120,0,1,2,60_64
6,13,2025,113308,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13116,100,0,5,3,50_54
6,13,2025,113308,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13116,87,0,1,4,55_59
12,13,2025,113753,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13129,45,0,1,4,50_54
12,12,2025,112321,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13122,263,0,5,18,60_64
12,9,2025,109320,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13303,131,0,0,7,55_59
6,9,2025,109301,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13127,449,0,0,201,60_64
6,9,2025,109309,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13104,181,0,3,11,50_54
6,14,2025,114331,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,197,0,2,27,55_59
6,14,2025,114302,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13110,232,0,12,14,50_54
6,14,2025,114302,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13110,214,0,10,12,55_59
6,14,2025,114302,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,208,0,7,10,60_64
6,14,2025,114331,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13110,220,0,6,25,60_64
6,14,2025,114331,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13110,195,0,2,16,65_69
6,10,2025,110492,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13505,10,0,0,0,50_54
6,10,2025,110492,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13505,14,0,0,0,55_59
6,10,2025,110492,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13505,7,0,0,0,60_64
12,13,2025,113753,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13129,47,0,0,3,55_59
12,13,2025,113753,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13129,35,0,1,2,60_64
12,13,2025,113753,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13129,31,0,0,2,65_69
12,10,2025,110754,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13124,54,0,8,5,55_59
12,10,2025,110754,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13124,53,0,6,2,60_64
12,10,2025,110754,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13124,40,0,3,1,65_69
12,10,2025,110350,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13124,555,0,16,38,50_54
12,10,2025,110350,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13124,539,0,15,27,55_59
6,9,2025,200961,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13107,51,0,0,15,65_69
12,9,2025,109309,P1207050,Mujeres 65 a 69 anos con mamografia vigente (<= 2 anos),13,13104,123,0,4,4,65_69
6,9,2025,109413,P1207030,Mujeres 55 a 59 anos con mamografia vigente (<= 2 anos),13,13303,8,0,0,0,55_59
6,9,2025,109307,P1220030,Mujeres 50 a 54 anos con mamografia vigente (<= 2 anos),13,13127,368,0,6,42,50_54
12,9,2025,200304,P1207040,Mujeres 60 a 64 anos con mamografia vigente (<= 2 anos),13,13125,58,0,0,0,60_64
